
"CPE 450","01","5325","Lec","","002085","M","03:10 PM","04:00 PM","Slivovsky, L","020-0145","16","24","0","0","0","ICS"
"CPE 450","02","5326","Lab","","002085","M","04:10 PM","06:00 PM","Slivovsky, L","020-0145","16","24","0","0","0","ICS"
"CPE 450","02","5326","Lab","","002085","W","03:10 PM","06:00 PM","Slivovsky, L","020-0145","16","","","","",""
"CPE 450","03","7712","Lec","","002085","T","08:10 AM","09:00 AM","Murray, R","020-0145","16","24","0","0","0","ICS"
"CPE 450","04","7716","Lab","","002085","T","09:10 AM","11:00 AM","Murray, R","020-0145","16","24","0","0","0","ICS"
"CPE 450","04","7716","Lab","","002085","R","08:10 AM","11:00 AM","Murray, R","020-0145","16","","","","",""
"CPE 450","05","6234","Lec","","002085","T","12:10 PM","01:00 PM","Slivovsky, L","020-0145","16","24","0","0","0","ICS"
"CPE 450","06","6235","Lab","","002085","T","01:10 PM","03:00 PM","Slivovsky, L","020-0145","16","24","0","0","0","ICS"
"CPE 450","06","6235","Lab","","002085","R","12:10 PM","03:00 PM","Slivovsky, L","020-0145","16","","","","",""
"CPE 450","11","8402","Lec","","002085","M","10:10 AM","11:00 AM","Khosmood, F","020-0145","16","24","0","0","0","ICS"
"CPE 450","12","8403","Lab","","002085","WF","10:10 AM","11:00 AM","Khosmood, F","020-0145","16","24","0","0","0","ICS"
"CPE 450","12","8403","Lab","","002085","MWF","11:10 AM","12:00 PM","Khosmood, F","020-0145","16","","","","",""
