
"CPE 357","01","6860","Lec","","003178","MWF","09:10 AM","10:00 AM","Nico, P","010-0125","40","30","4","0","0","ICS"
"CPE 357","02","6861","Lab","","003178","MWF","10:10 AM","11:00 AM","Nico, P","014-0303","24","30","4","0","0","ICS"
"CPE 357","03","6862","Lec","","003178","MWF","12:10 PM","01:00 PM","Taylor, G","186-C300","48","30","1","0","0","ICS"
"CPE 357","04","6863","Lab","","003178","MWF","01:10 PM","02:00 PM","Taylor, G","014-0303","24","30","1","0","0","ICS"
"CPE 357","05","6864","Lec","","003178","MWF","02:10 PM","03:00 PM","Nico, P","186-C102","40","30","3","0","0","ICS"
"CPE 357","06","6865","Lab","","003178","MWF","03:10 PM","04:00 PM","Nico, P","014-0303","24","30","3","0","0","ICS"
"CPE 357","07","6870","Lec","","003178","TR","08:10 AM","09:30 AM","Mammen, K","022-0211","36","30","1","0","0","ICS"
"CPE 357","08","6871","Lab","","003178","TR","09:40 AM","11:00 AM","Mammen, K","014-0301","35","30","1","0","0","ICS"
"CPE 357","09","6872","Lec","","003178","TR","12:10 PM","01:30 PM","Mammen, K","010-0225","43","30","6","0","0","ICS"
"CPE 357","10","6873","Lab","","003178","TR","01:40 PM","03:00 PM","Mammen, K","014-0301","35","30","6","0","0","ICS"
"CPE 357","11","6874","Lec","","003178","TR","03:10 PM","04:30 PM","Mammen, K","180-0112","40","30","2","0","0","ICS"
"CPE 357","12","6875","Lab","","003178","TR","04:40 PM","06:00 PM","Mammen, K","014-0301","35","30","2","0","0","ICS"
